indicador;nombre de indicador;a?o;ccaa;sexo;valor;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Pa?s Vasco (PV);total;68.19;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Navarra, C. Foral de (NC);total;59.44;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Murcia, Regi?n de (MC);total;67.88;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Madrid, Comunidad de (MD);total;67.22;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Galicia (GA);total;83.31;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Extremadura (EX);total;88.61;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Comunitat Valenciana (VC);total;83.81;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Catalu?a (CT);total;58.96;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Castilla - La Mancha (CM);total;91.46;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Castilla y Le?n (CL);total;68.92;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Cantabria (CB);total;68.53;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Canarias (CN);total;61.39;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Balears, Illes (IB);total;64.49;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Asturias, Principado de (AS);total;82.06;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Arag?n (AR);total;81.83;
4099;Camas hospitalarias en funcionamiento (% SNS);2003;Andaluc?a (AN);total;76.04;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Espa?a (ES);total;70.71;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;La Rioja (RI);total;95.83;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Pa?s Vasco (PV);total;66.62;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Navarra, C. Foral de (NC);total;59.77;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Murcia, Regi?n de (MC);total;67.83;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Madrid, Comunidad de (MD);total;64.39;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Galicia (GA);total;79.08;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Extremadura (EX);total;88.68;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Comunitat Valenciana (VC);total;82.69;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Catalu?a (CT);total;60.04;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Castilla - La Mancha (CM);total;90.64;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Castilla y Le?n (CL);total;69.23;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Cantabria (CB);total;67.53;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Canarias (CN);total;61.18;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Balears, Illes (IB);total;65.81;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Asturias, Principado de (AS);total;76.62;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Arag?n (AR);total;81.96;
4099;Camas hospitalarias en funcionamiento (% SNS);2002;Andaluc?a (AN);total;76.07;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Espa?a (ES);total;71.19;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;La Rioja (RI);total;95.81;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Pa?s Vasco (PV);total;66.22;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Navarra, C. Foral de (NC);total;60.57;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Murcia, Regi?n de (MC);total;66.86;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Madrid, Comunidad de (MD);total;64.68;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Galicia (GA);total;79.56;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Extremadura (EX);total;89.93;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Comunitat Valenciana (VC);total;84.21;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Catalu?a (CT);total;60.92;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Castilla - La Mancha (CM);total;90.64;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Castilla y Le?n (CL);total;69.67;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Cantabria (CB);total;67.76;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Canarias (CN);total;62.28;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Balears, Illes (IB);total;66.11;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Asturias, Principado de (AS);total;74.33;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Arag?n (AR);total;81.94;
4099;Camas hospitalarias en funcionamiento (% SNS);2001;Andaluc?a (AN);total;76.48;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Espa?a (ES);total;71.48;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;La Rioja (RI);total;94.17;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Pa?s Vasco (PV);total;65.26;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Navarra, C. Foral de (NC);total;60.39;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Murcia, Regi?n de (MC);total;69.37;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Madrid, Comunidad de (MD);total;65.91;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Galicia (GA);total;77.12;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Extremadura (EX);total;90.24;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Comunitat Valenciana (VC);total;82.28;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Catalu?a (CT);total;61.76;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Castilla - La Mancha (CM);total;90.46;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Castilla y Le?n (CL);total;69.77;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Cantabria (CB);total;67.44;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Canarias (CN);total;64.19;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Balears, Illes (IB);total;66.16;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Asturias, Principado de (AS);total;74.83;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Arag?n (AR);total;81.85;
4099;Camas hospitalarias en funcionamiento (% SNS);2000;Andaluc?a (AN);total;77.42;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Espa?a (ES);total;71.6;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;La Rioja (RI);total;94.34;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Pa?s Vasco (PV);total;64.91;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Navarra, C. Foral de (NC);total;60.45;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Murcia, Regi?n de (MC);total;69.37;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Madrid, Comunidad de (MD);total;66.57;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Galicia (GA);total;76.79;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Extremadura (EX);total;92.38;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Comunitat Valenciana (VC);total;82.84;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Catalu?a (CT);total;60.55;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Castilla - La Mancha (CM);total;90.69;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Castilla y Le?n (CL);total;70.99;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Cantabria (CB);total;68.1;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Canarias (CN);total;65.35;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Balears, Illes (IB);total;66.98;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Asturias, Principado de (AS);total;76.88;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Arag?n (AR);total;82.82;
4099;Camas hospitalarias en funcionamiento (% SNS);1999;Andaluc?a (AN);total;77.16;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Espa?a (ES);total;71.98;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;La Rioja (RI);total;94.94;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Pa?s Vasco (PV);total;65.02;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Navarra, C. Foral de (NC);total;63.59;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Murcia, Regi?n de (MC);total;69.87;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Madrid, Comunidad de (MD);total;67.72;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Galicia (GA);total;74.82;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Extremadura (EX);total;90.67;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Comunitat Valenciana (VC);total;82.75;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Catalu?a (CT);total;61.78;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Castilla - La Mancha (CM);total;90.28;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Castilla y Le?n (CL);total;71.12;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Cantabria (CB);total;68.44;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Canarias (CN);total;63.96;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Balears, Illes (IB);total;68.07;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Asturias, Principado de (AS);total;78.37;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Arag?n (AR);total;83.58;
4099;Camas hospitalarias en funcionamiento (% SNS);1998;Andaluc?a (AN);total;77.24;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Espa?a (ES);total;72.26;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;La Rioja (RI);total;94.97;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Pa?s Vasco (PV);total;65.27;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Navarra, C. Foral de (NC);total;62.44;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Murcia, Regi?n de (MC);total;70.44;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Madrid, Comunidad de (MD);total;66.95;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Galicia (GA);total;73.63;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Extremadura (EX);total;90.66;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Comunitat Valenciana (VC);total;82.67;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Catalu?a (CT);total;62.63;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Castilla - La Mancha (CM);total;90.8;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Castilla y Le?n (CL);total;72.65;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Cantabria (CB);total;69.55;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Canarias (CN);total;64.08;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Balears, Illes (IB);total;68.17;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Asturias, Principado de (AS);total;78.25;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Arag?n (AR);total;86.62;
4099;Camas hospitalarias en funcionamiento (% SNS);1997;Andaluc?a (AN);total;77.59;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Espa?a (ES);total;71.69;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Melilla (ML);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Ceuta (CE);total;100.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;La Rioja (RI);total;89.54;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Pa?s Vasco (PV);total;64.5;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Navarra, C. Foral de (NC);total;63.84;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Murcia, Regi?n de (MC);total;71.26;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Madrid, Comunidad de (MD);total;67.76;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Galicia (GA);total;72.86;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Extremadura (EX);total;90.27;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Comunitat Valenciana (VC);total;83.62;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Catalu?a (CT);total;59.0;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Castilla - La Mancha (CM);total;91.06;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Castilla y Le?n (CL);total;73.72;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Cantabria (CB);total;70.28;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Canarias (CN);total;65.28;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Balears, Illes (IB);total;67.82;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Asturias, Principado de (AS);total;77.97;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Arag?n (AR);total;84.22;
4099;Camas hospitalarias en funcionamiento (% SNS);1996;Andaluc?a (AN);total;77.76;
5700;Estancia media (EM);2018;Espa?a (ES);total;6.783705;
5700;Estancia media (EM);2018;Melilla (ML);total;5.829078;
5700;Estancia media (EM);2018;Ceuta (CE);total;5.402557;
5700;Estancia media (EM);2018;La Rioja (RI);total;6.088024;
5700;Estancia media (EM);2018;Pa?s Vasco (PV);total;6.025958;
5700;Estancia media (EM);2018;Navarra, C. Foral de (NC);total;7.116196;
5700;Estancia media (EM);2018;Murcia, Regi?n de (MC);total;6.654236;
5700;Estancia media (EM);2018;Madrid, Comunidad de (MD);total;6.874496;
5700;Estancia media (EM);2018;Galicia (GA);total;7.752349;
5700;Estancia media (EM);2018;Extremadura (EX);total;6.344184;
5700;Estancia media (EM);2018;Comunitat Valenciana (VC);total;5.887005;
5700;Estancia media (EM);2018;Catalu?a (CT);total;6.064935;
5700;Estancia media (EM);2018;Castilla - La Mancha (CM);total;7.543337;
5700;Estancia media (EM);2018;Castilla y Le?n (CL);total;7.105505;
5700;Estancia media (EM);2018;Cantabria (CB);total;7.162901;
5700;Estancia media (EM);2018;Canarias (CN);total;9.724673;
5700;Estancia media (EM);2018;Balears, Illes (IB);total;6.827168;
5700;Estancia media (EM);2018;Asturias, Principado de (AS);total;7.673985;
5700;Estancia media (EM);2018;Arag?n (AR);total;7.006901;
5700;Estancia media (EM);2018;Andaluc?a (AN);total;6.886941;
5700;Estancia media (EM);2017;Espa?a (ES);total;6.755395;
5700;Estancia media (EM);2017;Melilla (ML);total;5.945618;
5700;Estancia media (EM);2017;Ceuta (CE);total;5.431591;
5700;Estancia media (EM);2017;La Rioja (RI);total;6.736694;
5700;Estancia media (EM);2017;Pa?s Vasco (PV);total;6.118663;
5700;Estancia media (EM);2017;Navarra, C. Foral de (NC);total;6.948093;
5700;Estancia media (EM);2017;Murcia, Regi?n de (MC);total;6.742518;
5700;Estancia media (EM);2017;Madrid, Comunidad de (MD);total;6.721463;
5700;Estancia media (EM);2017;Galicia (GA);total;7.821714;
5700;Estancia media (EM);2017;Extremadura (EX);total;6.379675;
5700;Estancia media (EM);2017;Comunitat Valenciana (VC);total;5.699128;
5700;Estancia media (EM);2017;Catalu?a (CT);total;6.005398;
5700;Estancia media (EM);2017;Castilla - La Mancha (CM);total;7.657829;
5700;Estancia media (EM);2017;Castilla y Le?n (CL);total;6.929766;
5700;Estancia media (EM);2017;Cantabria (CB);total;7.423992;
5700;Estancia media (EM);2017;Canarias (CN);total;9.98096;
5700;Estancia media (EM);2017;Balears, Illes (IB);total;6.703385;
5700;Estancia media (EM);2017;Asturias, Principado de (AS);total;7.728737;
5700;Estancia media (EM);2017;Arag?n (AR);total;7.033636;
5700;Estancia media (EM);2017;Andaluc?a (AN);total;6.902739;
5700;Estancia media (EM);2015;Espa?a (ES);total;6.857726131327331;
5700;Estancia media (EM);2015;Melilla (ML);total;5.356730640182525;
5700;Estancia media (EM);2015;Ceuta (CE);total;5.504938817632316;
5700;Estancia media (EM);2015;La Rioja (RI);total;6.094555672637864;
5700;Estancia media (EM);2015;Pa?s Vasco (PV);total;6.334853701360484;
5700;Estancia media (EM);2015;Navarra, C. Foral de (NC);total;6.905185951888072;
5700;Estancia media (EM);2015;Murcia, Regi?n de (MC);total;6.741775812915754;
5700;Estancia media (EM);2015;Madrid, Comunidad de (MD);total;7.2011101530712995;
5700;Estancia media (EM);2015;Galicia (GA);total;8.002786273599257;
5700;Estancia media (EM);2015;Extremadura (EX);total;6.40324841918532;
5700;Estancia media (EM);2015;Comunitat Valenciana (VC);total;5.946560991507571;
5700;Estancia media (EM);2015;Catalu?a (CT);total;6.163559955267368;
5700;Estancia media (EM);2015;Castilla - La Mancha (CM);total;7.127217988862544;
5700;Estancia media (EM);2015;Castilla y Le?n (CL);total;7.184923129583944;
5700;Estancia media (EM);2015;Cantabria (CB);total;7.263830120670741;
5700;Estancia media (EM);2015;Canarias (CN);total;8.458414953726678;
5700;Estancia media (EM);2015;Balears, Illes (IB);total;6.611517813567594;
5700;Estancia media (EM);2015;Asturias, Principado de (AS);total;7.97887230451192;
5700;Estancia media (EM);2015;Arag?n (AR);total;7.338254578673621;
5700;Estancia media (EM);2015;Andaluc?a (AN);total;6.962762912400888;
5700;Estancia media (EM);2016;Espa?a (ES);total;6.826601;
5700;Estancia media (EM);2016;Melilla (ML);total;5.670856;
5700;Estancia media (EM);2016;Ceuta (CE);total;5.231469;
5700;Estancia media (EM);2016;La Rioja (RI);total;6.486613;
5700;Estancia media (EM);2016;Pa?s Vasco (PV);total;6.228666;
5700;Estancia media (EM);2016;Navarra, C. Foral de (NC);total;7.086254;
5700;Estancia media (EM);2016;Murcia, Regi?n de (MC);total;6.592021;
5700;Estancia media (EM);2016;Madrid, Comunidad de (MD);total;7.178703;
